OID_,NRI_ID,STATE,STATEABBRV,STATEFIPS,COUNTY,COUNTYTYPE,COUNTYFIPS,STCOFIPS,TRACT,TRACTFIPS,POPULATION,BUILDVALUE,AGRIVALUE,AREA,RISK_VALUE,RISK_SCORE,RISK_RATNG,RISK_SPCTL,EAL_SCORE,EAL_RATNG,EAL_SPCTL,EAL_VALT,EAL_VALB,EAL_VALP,EAL_VALPE,EAL_VALA,ALR_VALB,ALR_VALP,ALR_VALA,ALR_NPCTL,ALR_VRA_NPCTL,SOVI_SCORE,SOVI_RATNG,SOVI_SPCTL,RESL_SCORE,RESL_RATNG,RESL_SPCTL,RESL_VALUE,CRF_VALUE,AVLN_EVNTS,AVLN_AFREQ,AVLN_EXP_AREA,AVLN_EXPB,AVLN_EXPP,AVLN_EXPPE,AVLN_EXPT,AVLN_HLRB,AVLN_HLRP,AVLN_HLRR,AVLN_EALB,AVLN_EALP,AVLN_EALPE,AVLN_EALT,AVLN_EALS,AVLN_EALR,AVLN_ALRB,AVLN_ALRP,AVLN_ALR_NPCTL,AVLN_RISKV,AVLN_RISKS,AVLN_RISKR,CFLD_EVNTS,CFLD_AFREQ,CFLD_EXP_AREA,CFLD_EXPB,CFLD_EXPP,CFLD_EXPPE,CFLD_EXPT,CFLD_HLRB,CFLD_HLRP,CFLD_HLRR,CFLD_EALB,CFLD_EALP,CFLD_EALPE,CFLD_EALT,CFLD_EALS,CFLD_EALR,CFLD_ALRB,CFLD_ALRP,CFLD_ALR_NPCTL,CFLD_RISKV,CFLD_RISKS,CFLD_RISKR,CWAV_EVNTS,CWAV_AFREQ,CWAV_EXP_AREA,CWAV_EXPB,CWAV_EXPP,CWAV_EXPPE,CWAV_EXPA,CWAV_EXPT,CWAV_HLRB,CWAV_HLRP,CWAV_HLRA,CWAV_HLRR,CWAV_EALB,CWAV_EALP,CWAV_EALPE,CWAV_EALA,CWAV_EALT,CWAV_EALS,CWAV_EALR,CWAV_ALRB,CWAV_ALRP,CWAV_ALRA,CWAV_ALR_NPCTL,CWAV_RISKV,CWAV_RISKS,CWAV_RISKR,DRGT_EVNTS,DRGT_AFREQ,DRGT_EXP_AREA,DRGT_EXPA,DRGT_EXPT,DRGT_HLRA,DRGT_HLRR,DRGT_EALA,DRGT_EALT,DRGT_EALS,DRGT_EALR,DRGT_ALRA,DRGT_ALR_NPCTL,DRGT_RISKV,DRGT_RISKS,DRGT_RISKR,ERQK_EVNTS,ERQK_AFREQ,ERQK_EXP_AREA,ERQK_EXPB,ERQK_EXPP,ERQK_EXPPE,ERQK_EXPT,ERQK_HLRB,ERQK_HLRP,ERQK_HLRR,ERQK_EALB,ERQK_EALP,ERQK_EALPE,ERQK_EALT,ERQK_EALS,ERQK_EALR,ERQK_ALRB,ERQK_ALRP,ERQK_ALR_NPCTL,ERQK_RISKV,ERQK_RISKS,ERQK_RISKR,HAIL_EVNTS,HAIL_AFREQ,HAIL_EXP_AREA,HAIL_EXPB,HAIL_EXPP,HAIL_EXPPE,HAIL_EXPA,HAIL_EXPT,HAIL_HLRB,HAIL_HLRP,HAIL_HLRA,HAIL_HLRR,HAIL_EALB,HAIL_EALP,HAIL_EALPE,HAIL_EALA,HAIL_EALT,HAIL_EALS,HAIL_EALR,HAIL_ALRB,HAIL_ALRP,HAIL_ALRA,HAIL_ALR_NPCTL,HAIL_RISKV,HAIL_RISKS,HAIL_RISKR,HWAV_EVNTS,HWAV_AFREQ,HWAV_EXP_AREA,HWAV_EXPB,HWAV_EXPP,HWAV_EXPPE,HWAV_EXPA,HWAV_EXPT,HWAV_HLRB,HWAV_HLRP,HWAV_HLRA,HWAV_HLRR,HWAV_EALB,HWAV_EALP,HWAV_EALPE,HWAV_EALA,HWAV_EALT,HWAV_EALS,HWAV_EALR,HWAV_ALRB,HWAV_ALRP,HWAV_ALRA,HWAV_ALR_NPCTL,HWAV_RISKV,HWAV_RISKS,HWAV_RISKR,HRCN_EVNTS,HRCN_AFREQ,HRCN_EXP_AREA,HRCN_EXPB,HRCN_EXPP,HRCN_EXPPE,HRCN_EXPA,HRCN_EXPT,HRCN_HLRB,HRCN_HLRP,HRCN_HLRA,HRCN_HLRR,HRCN_EALB,HRCN_EALP,HRCN_EALPE,HRCN_EALA,HRCN_EALT,HRCN_EALS,HRCN_EALR,HRCN_ALRB,HRCN_ALRP,HRCN_ALRA,HRCN_ALR_NPCTL,HRCN_RISKV,HRCN_RISKS,HRCN_RISKR,ISTM_EVNTS,ISTM_AFREQ,ISTM_EXP_AREA,ISTM_EXPB,ISTM_EXPP,ISTM_EXPPE,ISTM_EXPT,ISTM_HLRB,ISTM_HLRP,ISTM_HLRR,ISTM_EALB,ISTM_EALP,ISTM_EALPE,ISTM_EALT,ISTM_EALS,ISTM_EALR,ISTM_ALRB,ISTM_ALRP,ISTM_ALR_NPCTL,ISTM_RISKV,ISTM_RISKS,ISTM_RISKR,LNDS_EVNTS,LNDS_AFREQ,LNDS_EXP_AREA,LNDS_EXPB,LNDS_EXPP,LNDS_EXPPE,LNDS_EXPT,LNDS_HLRB,LNDS_HLRP,LNDS_HLRR,LNDS_EALB,LNDS_EALP,LNDS_EALPE,LNDS_EALT,LNDS_EALS,LNDS_EALR,LNDS_ALRB,LNDS_ALRP,LNDS_ALR_NPCTL,LNDS_RISKV,LNDS_RISKS,LNDS_RISKR,LTNG_EVNTS,LTNG_AFREQ,LTNG_EXP_AREA,LTNG_EXPB,LTNG_EXPP,LTNG_EXPPE,LTNG_EXPT,LTNG_HLRB,LTNG_HLRP,LTNG_HLRR,LTNG_EALB,LTNG_EALP,LTNG_EALPE,LTNG_EALT,LTNG_EALS,LTNG_EALR,LTNG_ALRB,LTNG_ALRP,LTNG_ALR_NPCTL,LTNG_RISKV,LTNG_RISKS,LTNG_RISKR,IFLD_EVNTS,IFLD_AFREQ,IFLD_EXP_AREA,IFLD_EXPB,IFLD_EXPP,IFLD_EXPPE,IFLD_EXPA,IFLD_EXPT,IFLD_HLRB,IFLD_HLRP,IFLD_HLRA,IFLD_HLRR,IFLD_EALB,IFLD_EALP,IFLD_EALPE,IFLD_EALA,IFLD_EALT,IFLD_EALS,IFLD_EALR,IFLD_ALRB,IFLD_ALRP,IFLD_ALRA,IFLD_ALR_NPCTL,IFLD_RISKV,IFLD_RISKS,IFLD_RISKR,SWND_EVNTS,SWND_AFREQ,SWND_EXP_AREA,SWND_EXPB,SWND_EXPP,SWND_EXPPE,SWND_EXPA,SWND_EXPT,SWND_HLRB,SWND_HLRP,SWND_HLRA,SWND_HLRR,SWND_EALB,SWND_EALP,SWND_EALPE,SWND_EALA,SWND_EALT,SWND_EALS,SWND_EALR,SWND_ALRB,SWND_ALRP,SWND_ALRA,SWND_ALR_NPCTL,SWND_RISKV,SWND_RISKS,SWND_RISKR,TRND_EVNTS,TRND_AFREQ,TRND_EXP_AREA,TRND_EXPB,TRND_EXPP,TRND_EXPPE,TRND_EXPA,TRND_EXPT,TRND_HLRB,TRND_HLRP,TRND_HLRA,TRND_HLRR,TRND_EALB,TRND_EALP,TRND_EALPE,TRND_EALA,TRND_EALT,TRND_EALS,TRND_EALR,TRND_ALRB,TRND_ALRP,TRND_ALRA,TRND_ALR_NPCTL,TRND_RISKV,TRND_RISKS,TRND_RISKR,TSUN_EVNTS,TSUN_AFREQ,TSUN_EXP_AREA,TSUN_EXPB,TSUN_EXPP,TSUN_EXPPE,TSUN_EXPT,TSUN_HLRB,TSUN_HLRP,TSUN_HLRR,TSUN_EALB,TSUN_EALP,TSUN_EALPE,TSUN_EALT,TSUN_EALS,TSUN_EALR,TSUN_ALRB,TSUN_ALRP,TSUN_ALR_NPCTL,TSUN_RISKV,TSUN_RISKS,TSUN_RISKR,VLCN_EVNTS,VLCN_AFREQ,VLCN_EXP_AREA,VLCN_EXPB,VLCN_EXPP,VLCN_EXPPE,VLCN_EXPT,VLCN_HLRB,VLCN_HLRP,VLCN_HLRR,VLCN_EALB,VLCN_EALP,VLCN_EALPE,VLCN_EALT,VLCN_EALS,VLCN_EALR,VLCN_ALRB,VLCN_ALRP,VLCN_ALR_NPCTL,VLCN_RISKV,VLCN_RISKS,VLCN_RISKR,WFIR_EVNTS,WFIR_AFREQ,WFIR_EXP_AREA,WFIR_EXPB,WFIR_EXPP,WFIR_EXPPE,WFIR_EXPA,WFIR_EXPT,WFIR_HLRB,WFIR_HLRP,WFIR_HLRA,WFIR_HLRR,WFIR_EALB,WFIR_EALP,WFIR_EALPE,WFIR_EALA,WFIR_EALT,WFIR_EALS,WFIR_EALR,WFIR_ALRB,WFIR_ALRP,WFIR_ALRA,WFIR_ALR_NPCTL,WFIR_RISKV,WFIR_RISKS,WFIR_RISKR,WNTW_EVNTS,WNTW_AFREQ,WNTW_EXP_AREA,WNTW_EXPB,WNTW_EXPP,WNTW_EXPPE,WNTW_EXPA,WNTW_EXPT,WNTW_HLRB,WNTW_HLRP,WNTW_HLRA,WNTW_HLRR,WNTW_EALB,WNTW_EALP,WNTW_EALPE,WNTW_EALA,WNTW_EALT,WNTW_EALS,WNTW_EALR,WNTW_ALRB,WNTW_ALRP,WNTW_ALRA,WNTW_ALR_NPCTL,WNTW_RISKV,WNTW_RISKS,WNTW_RISKR,NRI_VER
24003,T15001020100,Hawaii,HI,15,Hawaii,County,1,15001,20100,15001020100,5433,847576059,22895173,102.2003198,7795670.968,97.97605033,Very High,97.97605033,98.12105127,Very High,93.56321839,6870632.602,6315444.542,0.040466979,554397.6166,790.4432515,0.008364387,7.44837E-06,3.87557E-05,99.33767057,99.33882725,49.9549843,Relatively Moderate,62.25596529,43.04703234,Relatively Moderate,13.01518438,2.500485301,1.134636564,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,0.76500001,0.000553883,573075.3295,1.086425538,14884029.87,15457105.2,0.003426414,1.96817E-07,Relatively High,1080.14861,1.01973E-07,1.3970309,1081.54615,78.55020166,Relatively Low,1.2744E-06,1.8769E-11,87.49203991,1227.161807,78.54315123,Relatively Low,0,0,98.0840181,0,0,0,0,0,4.33304E-07,2.29921E-07,0.000598558,No Rating,0,0,0,0,0,0,No Expected Annual Losses,0,0,0,0,0,0,No Rating,0,0,98.0840181,0,0,0.0000202,No Rating,0,0,0,No Expected Annual Losses,0,0,0,0,No Rating,,0.112561,98.0840181,1355648461,5433,74432100000,75787748461,0.009749377,5.56629E-05,Relatively High,1487688.137,0.0340403,466352.11,1954040.247,95.94734246,Relatively High,0.001755227,6.26547E-06,96.68365549,2217125.512,95.9152367,Relatively High,0.402184269,0.010375894,98.0840181,847576059,5433,74432100000,22895173,75302571232,1.68082E-05,6.82256E-08,9.88563E-05,Very Low,79.16573817,2.04697E-06,28.04351524,16.137324,123.3465774,3.489260648,Very Low,9.34025E-08,3.76766E-10,7.04835E-07,12.91426153,139.9535368,2.832578217,Very Low,0,0,98.0840181,0,0,0,0,0,3.84275E-09,1.96709E-07,2.86886E-05,No Rating,0,0,0,0,0,0,No Expected Annual Losses,0,0,0,0,0,0,No Rating,2,0.053727991,98.0840181,847576059,5433,74432100000,22860961.37,75302537020,0.000224292,0.000000355,0.000584578,Very Low,7363.260862,7.2224E-05,989.4690054,584.981583,8937.71145,51.10332313,Relatively Low,8.68743E-06,1.32936E-08,2.55504E-05,43.94730645,10141.05421,51.62238155,Relatively Low,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,0.404774614,1.343671806,68411896.18,370.9125962,5081502568,5149914464,0.000004049,3.00244E-07,Relatively Low,112.122474,4.50775E-05,617.5616856,729.6841595,90.5953053,Relatively Low,1.32286E-07,8.29698E-09,37.95041867,827.9263276,91.25848763,Relatively Low,47556,85.00396412,98.0840181,847576059,5433,74432100000,75279676059,3.6485E-08,1.13245E-08,Relatively High,2644.418467,0.005356448,73383.33806,76027.75652,97.13166808,Very High,3.11998E-06,9.8591E-07,58.24865933,86263.87243,96.83921373,Very High,158,5.642857143,1.948190052,846862932.1,0,0,0,846862932.1,0.000968422,2.20016E-05,0.009338087,Very High,4627822.587,0,0,0,4627822.587,99.61598985,Very High,0.005460068,0,0,99.91544731,5250896.719,99.54574102,Very High,1,0.00577911,98.0840181,847576059,5433,74432100000,22895173,75302571232,1.87116E-05,4.01573E-07,0.000652514,Very Low,56.51034197,7.73401E-06,105.9559121,63.71179757,226.1780516,4.186407402,Very Low,6.66729E-08,1.42352E-09,2.78276E-06,46.67238805,256.6298874,3.221433413,Very Low,0,0.00059826,56.73728398,847576059,5433,74432100000,22895173,75302571232,0.000405992,8.37475E-07,0.000494878,Very Low,205.8667148,2.72209E-06,37.29261455,6.77847966,249.9378347,1.647053291,Very Low,2.42889E-07,5.01028E-10,2.96066E-07,5.640657881,283.588606,1.638661958,Very Low,147,0.664215057,98.0840181,139741513.7,3.341463415,45778048.78,185519562.4,0.00015274,0,Relatively Moderate,14177.1121,0,0,14177.1121,51.20558376,Relatively Low,1.67267E-05,0,65.98984772,16085.86976,49.84686064,Relatively Low,4,0.02140202,1.94950952,847576059,5433,74432100000,75279676059,0.104173997,0.000148904,Relatively Moderate,17657.9537,0.000181579,2487.639043,20145.59274,98.45568657,Relatively Moderate,2.08335E-05,3.34216E-08,99.45987067,22857.92613,98.38567183,Relatively Moderate,,0.003516441,11.71839362,251786243.7,1818.261715,24910185494,14344809.19,25176316546,0.3,0.000206506,0.002785553,Relatively Moderate,156557.2582,0.000758745,10394.80972,118.8340673,167070.902,96.1066914,Relatively Moderate,0.000184712,1.39655E-07,5.19035E-06,96.24106644,189564.7542,96.07101661,Relatively Moderate,,,,,,,,,,,,Not Applicable,,,,,,,Not Applicable,,,,,,,Not Applicable,Dec-25
24004,T15001020202,Hawaii,HI,15,Hawaii,County,1,15001,20202,15001020202,2035,377725317,16009485,248.0177712,3703179.977,87.8991117,Relatively High,87.8991117,89.8818611,Relatively High,82.29885057,3474203.5,3149907.069,0.023587806,323152.9428,1143.487961,0.009361178,1.15911E-05,8.01795E-05,99.07226907,99.05223978,41.58324942,Relatively Moderate,52.38611714,43.04703234,Relatively Moderate,13.01518438,2.500485301,1.065907618,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,0.775000014,0.003424876,1233918.961,10.71126177,146744286.2,147978205.2,0.003426414,1.96817E-07,Relatively Low,53.70769,2.69102E-08,0.36866994,54.07637,71.85841647,Very Low,1.42187E-07,1.3224E-11,82.07652303,57.64041474,71.88139897,Very Low,0,0,247.560141,0,0,0,0,0,4.33304E-07,2.29921E-07,0.000598558,No Rating,0,0,0,0,0,0,No Expected Annual Losses,0,0,0,0,0,0,No Rating,0,0,247.560141,0,0,0.0000202,No Rating,0,0,0,No Expected Annual Losses,0,0,0,0,No Rating,,0.205186,247.560141,625298608.4,2035,27879500000,28504798608,0.00730157,4.69959E-05,Relatively High,936809.863,0.0196233,268839.21,1205649.073,92.20823449,Relatively High,0.002480135,9.6429E-06,98.32068957,1285110.532,91.93987609,Relatively High,0.422137229,0.011099644,247.560141,377725317,2035,27879500000,16009485,28273234802,1.68082E-05,6.82256E-08,9.88563E-05,Very Low,41.76089891,8.93212E-07,12.23700769,11.42919028,65.42709688,2.085562126,Very Low,1.10559E-07,4.38925E-10,7.13901E-07,15.058605,69.73924099,1.534015911,Very Low,0,0,247.560141,0,0,0,0,0,3.84275E-09,1.96709E-07,2.86886E-05,No Rating,0,0,0,0,0,0,No Expected Annual Losses,0,0,0,0,0,0,No Rating,5,0.076855506,247.560141,340674482.4,1863.766948,25533607184,16009485,25890291151,0.000224292,0.000000355,0.000584578,Relatively Low,4337.876281,3.73723E-05,512.0010104,575.5317389,5425.40903,47.61258329,Very Low,1.14842E-05,1.83648E-08,3.59494E-05,46.81469989,5782.984816,47.6606214,Very Low,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,0.382331661,0.494221353,22694268.88,161.2367225,2208943099,2231637368,0.000004049,3.00244E-07,Relatively Low,35.13211018,1.85088E-05,253.5710795,288.7031897,86.34631668,Relatively Low,9.30097E-08,9.09525E-09,33.14869696,307.7309292,86.85027291,Relatively Low,38106,83.23026463,247.560141,377725317,2035,27879500000,28257225317,3.6485E-08,1.13245E-08,Relatively High,1176.061746,0.00196642,26939.95925,28116.02099,79.18548311,Relatively High,3.11354E-06,9.663E-07,63.13740709,29969.08096,77.28348376,Relatively Moderate,158,5.642857143,0.801753305,377419176.8,10.43012024,142892647.3,8249.240048,520320073.3,0.000939991,2.20016E-05,0.009338087,Very High,2001920.025,0.001294919,17740.39162,434.6812556,2020095.097,95.15935834,Relatively High,0.005299936,6.36324E-07,2.71515E-05,99.35058835,2153234.753,94.00544635,Relatively High,1,0.006380623,247.560141,377725317,2035,27879500000,16009485,28273234802,1.87116E-05,4.01573E-07,0.000652514,Very Low,29.11629994,3.30756E-06,45.31360557,46.39806175,120.8279673,2.542880991,Very Low,7.70833E-08,1.62534E-09,2.89816E-06,55.33323145,128.7914508,1.594663052,Very Low,0,0.001498231,109.2627351,377725317,2035,27879500000,16009485,28273234802,0.000242329,8.97961E-07,0.000188748,Very Low,137.1385956,2.73779E-06,37.5077129,4.527300364,179.1736269,1.470709256,Very Low,3.63064E-07,1.34535E-09,2.82789E-07,5.774679348,190.9825338,1.397262555,Very Low,147,0.664215057,247.560141,191535388.1,28.16923077,385918461.5,577453849.7,0.000283447,0,Relatively Moderate,36060.3213,0,0,36060.3213,60.91370558,Relatively Low,9.5467E-05,0,80.01269036,38436.97119,59.5712098,Relatively Low,4,0.02140202,0.76734381,377725317,2035,27879500000,28257225317,0.104173997,0.000148904,Relatively High,102517.0385,0.000391544,5364.146673,107881.1852,99.27729175,Relatively High,0.000271406,1.92405E-07,99.87828072,114991.3771,99.18078869,Relatively High,,0.003876915,16.43524372,121263248,777.0690795,10645846390,9507417.79,10776617055,0.3,0.000206506,0.002785553,Relatively Moderate,66789.02779,0.000248776,3408.236201,70.92041396,70268.1844,93.58091637,Relatively Moderate,0.000176819,1.22249E-07,4.4299E-06,96.9402923,74899.39306,93.33476032,Relatively Moderate,,,,,,,,,,,,Not Applicable,,,,,,,Not Applicable,,,,,,,Not Applicable,Dec-25
24005,T15001020300,Hawaii,HI,15,Hawaii,County,1,15001,20300,15001020300,3812,1393041817,0,1.47763629,24350837.66,99.888219,Very High,99.888219,99.80505907,Very High,99.08045977,16124634.29,12742362.77,0.246881133,3382271.525,0,0.010268209,6.47642E-05,0,93.43777157,93.92339434,84.86584138,Very High,90.67245119,43.04703234,Relatively Moderate,13.01518438,2.500485301,1.510163717,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,0.775000004,0.052522379,145288490,270.8521043,3710673828,3855962318,0.003426414,1.96817E-07,Relatively Low,7323.09748,1.77584E-06,24.329057,7347.42589,85.58957758,Relatively Low,5.25691E-06,4.65855E-10,90.78486521,11095.81599,86.57547711,Relatively Low,0,0,1.294370392,0,0,0,0,0,4.33304E-07,2.29921E-07,0.000598558,No Rating,0,0,0,0,0,0,No Expected Annual Losses,0,0,0,0,0,0,No Rating,0,0,1.294370392,0,0,0.0000202,No Rating,0,0,0,No Expected Annual Losses,0,0,0,0,No Rating,,0.151966,1.294370392,2693882676,3822,52361400000,55055282676,0.011471385,0.000353944,Very High,4696139.155,0.2055755,2816384.35,7512523.505,99.73577284,Very High,0.00337114,5.39285E-05,88.78150175,11345140.42,99.83708513,Very High,0.217891567,0.005028671,1.294370392,1393041817,3812,52224400000,0,53617441817,1.68082E-05,6.82256E-08,9.88563E-05,Very Low,117.4648796,1.30057E-06,17.81779531,0,135.2826749,3.783167374,Very Low,8.43226E-08,3.41178E-10,0,6.939725609,204.2989872,4.54972471,Very Low,0,0,1.294370392,0,0,0,0,0,3.84275E-09,1.96709E-07,2.86886E-05,No Rating,0,0,0,0,0,0,No Expected Annual Losses,0,0,0,0,0,0,No Rating,2,0.052811075,1.294370392,1393041817,3812,52224400000,0,53617441817,0.000224292,0.000000355,0.000584578,Relatively Low,16485.95967,7.13174E-05,977.0478364,0,17463.0075,55.71331606,Relatively Low,1.18345E-05,1.87086E-08,0,49.38427228,26372.00032,58.6742584,Relatively Low,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,0.003914193,0.281207503,36239313.84,203.9294488,2793833448,2830072762,0.000004049,3.00244E-07,Very Low,0.574341264,2.39661E-07,3.283354057,3.857695321,51.93221375,Very Low,4.12293E-10,6.287E-11,22.99252046,5.825751505,55.72401984,Very Low,7926,83.87533852,1.294370392,1393041817,3812,52224400000,53617441817,3.6485E-08,1.13245E-08,Relatively High,4281.767548,0.003644827,49934.13329,54215.90084,93.8893593,Relatively High,3.07368E-06,9.56146E-07,78.30111017,81874.88633,96.42300786,Very High,158,5.642857143,0.716182192,1391053942,270.2698104,3702696402,0,5093750344,0.00060284,2.20016E-05,0.009338087,Relatively High,4732000.882,0.033554507,459696.7406,0,5191697.623,99.74751626,Very High,0.003396884,8.80234E-06,0,91.51184912,7840313.379,99.85967916,Very High,1,0.003345021,1.294370392,1393041817,3812,52224400000,0,53617441817,1.87116E-05,4.01573E-07,0.000652514,Very Low,87.03593079,5.09915E-06,69.8584184,0,156.8943492,3.108357532,Very Low,6.24791E-08,1.33766E-09,0,10.33376048,236.9361535,2.976466531,Very Low,0,7.72092E-06,1.45095886,1393041817,3812,52224400000,0,53617441817,0.025181071,1.83691E-05,0,Very Low,270.8364843,5.40641E-07,7.4067691,0,278.2431498,1.695253994,Very Low,1.94421E-07,1.41826E-10,0,3.294106582,420.1927093,1.831305816,Very Low,147,0.664215057,1.294370392,1456187393,1264.960768,17329962525,18786149918,0.002151422,0,Relatively High,2080902.198,0,0,2080902.198,93.78172589,Relatively High,0.001493783,0,96.76395939,3142502.997,96.24808576,Relatively High,4,0.02140202,0.717158946,1393041817,3812,52224400000,53617441817,0.104173997,0.000148904,Relatively High,1183829.009,0.003982308,54557.61344,1238386.622,99.93914036,Very High,0.000849816,1.04468E-06,99.90871054,1870166.545,99.94377962,Very High,,0.000547921,0.102011751,114904524,386.2966312,5292263847,0,5407168371,0.3,0.000206506,0.002785553,Relatively Moderate,20924.78852,4.37186E-05,598.9445873,0,21523.73311,88.56266277,Relatively Low,1.50209E-05,1.14687E-08,0,92.59748136,32504.3608,89.81246953,Relatively Moderate,,,,,,,,,,,,Not Applicable,,,,,,,Not Applicable,,,,,,,Not Applicable,Dec-25
24006,T15001020400,Hawaii,HI,15,Hawaii,County,1,15001,20400,15001020400,3517,938505634,0,1.91849268,12852395.31,99.42087926,Very High,99.42087926,99.47154567,Very High,98.62068966,11450685.14,8632278.833,0.205723088,2818406.299,0,0.010325176,5.84939E-05,0,90.74735186,91.35599872,48.50500503,Relatively Moderate,59.76138829,43.04703234,Relatively Moderate,13.01518438,2.500485301,1.122412778,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,0.777,0.079312706,157308524.2,373.072037,5111086906,5268395431,0.003426414,1.96817E-07,Relatively Low,7812.2054,4.47882E-07,6.13599,7818.3469,85.88144768,Relatively Low,8.32409E-06,1.27348E-10,92.21768202,8775.412463,85.56802359,Relatively Low,0,0,1.081983731,0,0,0,0,0,4.33304E-07,2.29921E-07,0.000598558,No Rating,0,0,0,0,0,0,No Expected Annual Losses,0,0,0,0,0,0,No Rating,0,0,1.081983731,0,0,0.0000202,No Rating,0,0,0,No Expected Annual Losses,0,0,0,0,No Rating,,0.151966,1.081983731,1758096810,3517,48182900000,49940996810,0.009534635,0.000324633,Relatively High,2547377.265,0.1735046,2377013.02,4924390.285,99.38229561,Very High,0.002714291,4.93331E-05,75.40925852,5527198.579,99.28769339,Very High,0.335772007,0.004983351,1.081983731,938505634,3517,48182900000,0,49121405634,1.68082E-05,6.82256E-08,9.88563E-05,Very Low,78.61049623,1.19575E-06,16.38179494,0,94.99229117,2.813275179,Very Low,8.37613E-08,3.39992E-10,0,6.677560809,106.6205614,2.126217402,Very Low,0,0,1.081983731,0,0,0,0,0,3.84275E-09,1.96709E-07,2.86886E-05,No Rating,0,0,0,0,0,0,No Expected Annual Losses,0,0,0,0,0,0,No Rating,2,0.052631579,1.081983731,938505634,3517,48182900000,0,49121405634,0.000224292,0.000000355,0.000584578,Relatively Low,11078.9111,6.57124E-05,900.2594474,0,11979.17054,53.01630397,Relatively Low,1.18048E-05,1.86842E-08,0,48.38553282,13445.57409,53.50063264,Relatively Low,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,0.000379702,0.11803818,5183400.192,21.50027584,294553779.1,299737179.2,0.000004049,3.00244E-07,Very Low,0.007969019,2.4511E-09,0.03358009,0.041549109,17.49811836,Very Low,8.491E-12,6.97E-13,17.12649356,0.046635251,17.43189088,Very Low,9017,85,1.081983731,938505634,3517,48182900000,49121405634,3.6485E-08,1.13245E-08,Relatively High,2910.513927,0.003385407,46380.08269,49290.59661,92.63218553,Relatively High,3.10122E-06,9.62584E-07,71.62362405,55324.39548,91.77815038,Relatively High,158,5.642857143,0.579086611,936365850.4,188.8410973,2587123033,0,3523488884,0.000611198,2.20016E-05,0.009338087,Relatively High,3229437.184,0.023444978,321196.2031,0,3550633.387,99.1004533,Very High,0.003441042,6.66619E-06,0,91.39676351,3985276.283,98.92856718,Very High,1,0.00332236,1.081983731,938505634,3517,48182900000,0,49121405634,1.87116E-05,4.01573E-07,0.000652514,Very Low,58.34374609,4.69227E-06,64.28412821,0,122.6278743,2.575798545,Very Low,6.21666E-08,1.33417E-09,0,9.100527856,137.6390931,1.731416408,Very Low,0,1.00143E-05,1.75081621,938505634,3517,48182900000,0,49121405634,0.019054154,1.27046E-05,0,Very Low,179.0797702,4.47461E-07,6.1302174,0,185.2098823,1.484816779,Very Low,1.90814E-07,1.27228E-10,0,3.247081506,207.8819385,1.453153057,Very Low,147,0.664215057,1.081983731,1522791071,1246.819232,17081423472,18604214542,0.001822218,0,Relatively Moderate,1843101.97,0,0,1843101.97,93.14720812,Relatively High,0.001963869,0,98.0964467,2068721.203,95.0229709,Relatively Moderate,4,0.02140202,0.579492204,938505634,3517,48182900000,49121405634,0.104173997,0.000148904,Relatively High,987553.744,0.005296726,72565.1462,1060118.89,99.90871054,Very High,0.001052262,1.50604E-06,99.81742107,1189890.989,99.88755923,Very High,,0.000224181,0.053223041,67330246.12,288.1326515,3947417326,0,4014747572,0.3,0.000206506,0.002785553,Relatively Low,2690.997641,1.88775E-05,258.6217947,0,2949.619436,75.96351658,Relatively Low,2.86732E-06,5.3675E-09,0,80.56556432,3310.690545,75.90286944,Relatively Low,,,,,,,,,,,,Not Applicable,,,,,,,Not Applicable,,,,,,,Not Applicable,Dec-25
