OBJECTID,National Risk Index ID,American Indian / Alaska Native / Native Hawaiian (AIANNH) Area Census Code,Federal ID,Federal Register Number 2020,Homeland Infrastructure Foundation-Level Data (HIFLD) AIANNH Areas Dataset - Tribal Area,Homeland Infrastructure Foundation-Level Data (HIFLD) AIANNH Areas Dataset - Tribal Entity,Homeland Infrastructure Foundation-Level Data (HIFLD) AIANNH Areas Dataset - Tribal Area Type,FEMA Mitigation Planning Jurisdiction Layer - Tribal Area,FEMA Mitigation Planning Jurisdiction Layer - Tribal Entity,FEMA Mitigation Planning Jurisdiction Layer - Tribal Area Type,State Name,State Name Abbreviation,State FIPS Code,County Name,County Type,County FIPS Code,State-County FIPS Code,Census Tract,Census Tract FIPS Code,Population (2020),Building Value ($),Agriculture Value ($),Area (sq mi),National Risk Index - Value - Composite,National Risk Index - Score - Composite,National Risk Index - Rating - Composite,National Risk Index - State Percentile - Composite,Expected Annual Loss - Score - Composite,Expected Annual Loss - Rating - Composite,Expected Annual Loss - State Percentile - Composite,Expected Annual Loss - Total - Composite,Expected Annual Loss - Building Value - Composite,Expected Annual Loss - Population - Composite,Expected Annual Loss - Population Equivalence - Composite,Expected Annual Loss - Agriculture Value - Composite,Expected Annual Loss Rate - Building - Composite,Expected Annual Loss Rate - Population - Composite,Expected Annual Loss Rate - Agriculture - Composite,Expected Annual Loss Rate - National Percentile - Composite,Social Vulnerability and Community Resilience Adjusted Expected Annual Loss Rate - National Percentile - Composite,Social Vulnerability - Score,Social Vulnerability - Rating,Social Vulnerability - State Percentile,Community Resilience - Score,Community Resilience - Rating,Community Resilience - State Percentile,Community Resilience - Value,Community Risk Factor - Value,Avalanche - Number of Events,Avalanche - Annualized Frequency,Avalanche - Exposure - Impacted Area (sq mi),Avalanche - Exposure - Building Value,Avalanche - Exposure - Population,Avalanche - Exposure - Population Equivalence,Avalanche - Exposure - Total,Avalanche - Historic Loss Ratio - Buildings,Avalanche - Historic Loss Ratio - Population,Avalanche - Historic Loss Ratio - Total Rating,Avalanche - Expected Annual Loss - Building Value,Avalanche - Expected Annual Loss - Population,Avalanche - Expected Annual Loss - Population Equivalence,Avalanche - Expected Annual Loss - Total,Avalanche - Expected Annual Loss Score,Avalanche - Expected Annual Loss Rating,Avalanche - Expected Annual Loss Rate - Building,Avalanche - Expected Annual Loss Rate - Population,Avalanche - Expected Annual Loss Rate - National Percentile,Avalanche - Hazard Type Risk Index Value,Avalanche - Hazard Type Risk Index Score,Avalanche - Hazard Type Risk Index Rating,Coastal Flooding - Number of Events,Coastal Flooding - Annualized Frequency,Coastal Flooding - Exposure - Impacted Area (sq mi),Coastal Flooding - Exposure - Building Value,Coastal Flooding - Exposure - Population,Coastal Flooding - Exposure - Population Equivalence,Coastal Flooding - Exposure - Total,Coastal Flooding - Historic Loss Ratio - Buildings,Coastal Flooding - Historic Loss Ratio - Population,Coastal Flooding - Historic Loss Ratio - Total Rating,Coastal Flooding - Expected Annual Loss - Building Value,Coastal Flooding - Expected Annual Loss - Population,Coastal Flooding - Expected Annual Loss - Population Equivalence,Coastal Flooding - Expected Annual Loss - Total,Coastal Flooding - Expected Annual Loss Score,Coastal Flooding - Expected Annual Loss Rating,Coastal Flooding - Expected Annual Loss Rate - Building,Coastal Flooding - Expected Annual Loss Rate - Population,Coastal Flooding - Expected Annual Loss Rate - National Percentile,Coastal Flooding - Hazard Type Risk Index Value,Coastal Flooding - Hazard Type Risk Index Score,Coastal Flooding - Hazard Type Risk Index Rating,Cold Wave - Number of Events,Cold Wave - Annualized Frequency,Cold Wave - Exposure - Impacted Area (sq mi),Cold Wave - Exposure - Building Value,Cold Wave - Exposure - Population,Cold Wave - Exposure - Population Equivalence,Cold Wave - Exposure - Agriculture Value,Cold Wave - Exposure - Total,Cold Wave - Historic Loss Ratio - Buildings,Cold Wave - Historic Loss Ratio - Population,Cold Wave - Historic Loss Ratio - Agriculture,Cold Wave - Historic Loss Ratio - Total Rating,Cold Wave - Expected Annual Loss - Building Value,Cold Wave - Expected Annual Loss - Population,Cold Wave - Expected Annual Loss - Population Equivalence,Cold Wave - Expected Annual Loss - Agriculture Value,Cold Wave - Expected Annual Loss - Total,Cold Wave - Expected Annual Loss Score,Cold Wave - Expected Annual Loss Rating,Cold Wave - Expected Annual Loss Rate - Building,Cold Wave - Expected Annual Loss Rate - Population,Cold Wave - Expected Annual Loss Rate - Agriculture,Cold Wave - Expected Annual Loss Rate - National Percentile,Cold Wave - Hazard Type Risk Index Value,Cold Wave - Hazard Type Risk Index Score,Cold Wave - Hazard Type Risk Index Rating,Drought - Number of Events,Drought - Annualized Frequency,Drought - Exposure - Impacted Area (sq mi),Drought - Exposure - Agriculture Value,Drought - Exposure - Total,Drought - Historic Loss Ratio - Agriculture,Drought - Historic Loss Ratio - Total Rating,Drought - Expected Annual Loss - Agriculture Value,Drought - Expected Annual Loss - Total,Drought - Expected Annual Loss Score,Drought - Expected Annual Loss Rating,Drought - Expected Annual Loss Rate - Agriculture,Drought - Expected Annual Loss Rate - National Percentile,Drought - Hazard Type Risk Index Value,Drought - Hazard Type Risk Index Score,Drought - Hazard Type Risk Index Rating,Earthquake - Number of Events,Earthquake - Annualized Frequency,Earthquake - Exposure - Impacted Area (sq mi),Earthquake - Exposure - Building Value,Earthquake - Exposure - Population,Earthquake - Exposure - Population Equivalence,Earthquake - Exposure - Total,Earthquake - Historic Loss Ratio - Buildings,Earthquake - Historic Loss Ratio - Population,Earthquake - Historic Loss Ratio - Total Rating,Earthquake - Expected Annual Loss - Building Value,Earthquake - Expected Annual Loss - Population,Earthquake - Expected Annual Loss - Population Equivalence,Earthquake - Expected Annual Loss - Total,Earthquake - Expected Annual Loss Score,Earthquake - Expected Annual Loss Rating,Earthquake - Expected Annual Loss Rate - Building,Earthquake - Expected Annual Loss Rate - Population,Earthquake - Expected Annual Loss Rate - National Percentile,Earthquake - Hazard Type Risk Index Value,Earthquake - Hazard Type Risk Index Score,Earthquake - Hazard Type Risk Index Rating,Hail - Number of Events,Hail - Annualized Frequency,Hail - Exposure - Impacted Area (sq mi),Hail - Exposure - Building Value,Hail - Exposure - Population,Hail - Exposure - Population Equivalence,Hail - Exposure - Agriculture Value,Hail - Exposure - Total,Hail - Historic Loss Ratio - Buildings,Hail - Historic Loss Ratio - Population,Hail - Historic Loss Ratio - Agriculture,Hail - Historic Loss Ratio - Total Rating,Hail - Expected Annual Loss - Building Value,Hail - Expected Annual Loss - Population,Hail - Expected Annual Loss - Population Equivalence,Hail - Expected Annual Loss - Agriculture Value,Hail - Expected Annual Loss - Total,Hail - Expected Annual Loss Score,Hail - Expected Annual Loss Rating,Hail - Expected Annual Loss Rate - Building,Hail - Expected Annual Loss Rate - Population,Hail - Expected Annual Loss Rate - Agriculture,Hail - Expected Annual Loss Rate - National Percentile,Hail - Hazard Type Risk Index Value,Hail - Hazard Type Risk Index Score,Hail - Hazard Type Risk Index Rating,Heat Wave - Number of Events,Heat Wave - Annualized Frequency,Heat Wave - Exposure - Impacted Area (sq mi),Heat Wave - Exposure - Building Value,Heat Wave - Exposure - Population,Heat Wave - Exposure - Population Equivalence,Heat Wave - Exposure - Agriculture Value,Heat Wave - Exposure - Total,Heat Wave - Historic Loss Ratio - Buildings,Heat Wave - Historic Loss Ratio - Population,Heat Wave - Historic Loss Ratio - Agriculture,Heat Wave - Historic Loss Ratio - Total Rating,Heat Wave - Expected Annual Loss - Building Value,Heat Wave - Expected Annual Loss - Population,Heat Wave - Expected Annual Loss - Population Equivalence,Heat Wave - Expected Annual Loss - Agriculture Value,Heat Wave - Expected Annual Loss - Total,Heat Wave - Expected Annual Loss Score,Heat Wave - Expected Annual Loss Rating,Heat Wave - Expected Annual Loss Rate - Building,Heat Wave - Expected Annual Loss Rate - Population,Heat Wave - Expected Annual Loss Rate - Agriculture,Heat Wave - Expected Annual Loss Rate - National Percentile,Heat Wave - Hazard Type Risk Index Value,Heat Wave - Hazard Type Risk Index Score,Heat Wave - Hazard Type Risk Index Rating,Hurricane - Number of Events,Hurricane - Annualized Frequency,Hurricane - Exposure - Impacted Area (sq mi),Hurricane - Exposure - Building Value,Hurricane - Exposure - Population,Hurricane - Exposure - Population Equivalence,Hurricane - Exposure - Agriculture Value,Hurricane - Exposure - Total,Hurricane - Historic Loss Ratio - Buildings,Hurricane - Historic Loss Ratio - Population,Hurricane - Historic Loss Ratio - Agriculture,Hurricane - Historic Loss Ratio - Total Rating,Hurricane - Expected Annual Loss - Building Value,Hurricane - Expected Annual Loss - Population,Hurricane - Expected Annual Loss - Population Equivalence,Hurricane - Expected Annual Loss - Agriculture Value,Hurricane - Expected Annual Loss - Total,Hurricane - Expected Annual Loss Score,Hurricane - Expected Annual Loss Rating,Hurricane - Expected Annual Loss Rate - Building,Hurricane - Expected Annual Loss Rate - Population,Hurricane - Expected Annual Loss Rate - Agriculture,Hurricane - Expected Annual Loss Rate - National Percentile,Hurricane - Hazard Type Risk Index Value,Hurricane - Hazard Type Risk Index Score,Hurricane - Hazard Type Risk Index Rating,Ice Storm - Number of Events,Ice Storm - Annualized Frequency,Ice Storm - Exposure - Impacted Area (sq mi),Ice Storm - Exposure - Building Value,Ice Storm - Exposure - Population,Ice Storm - Exposure - Population Equivalence,Ice Storm - Exposure - Total,Ice Storm - Historic Loss Ratio - Buildings,Ice Storm - Historic Loss Ratio - Population,Ice Storm - Historic Loss Ratio - Total Rating,Ice Storm - Expected Annual Loss - Building Value,Ice Storm - Expected Annual Loss - Population,Ice Storm - Expected Annual Loss - Population Equivalence,Ice Storm - Expected Annual Loss - Total,Ice Storm - Expected Annual Loss Score,Ice Storm - Expected Annual Loss Rating,Ice Storm - Expected Annual Loss Rate - Building,Ice Storm - Expected Annual Loss Rate - Population,Ice Storm - Expected Annual Loss Rate - National Percentile,Ice Storm - Hazard Type Risk Index Value,Ice Storm - Hazard Type Risk Index Score,Ice Storm - Hazard Type Risk Index Rating,Landslide - Number of Events,Landslide - Annualized Frequency,Landslide - Exposure - Impacted Area (sq mi),Landslide - Exposure - Building Value,Landslide - Exposure - Population,Landslide - Exposure - Population Equivalence,Landslide - Exposure - Total,Landslide - Historic Loss Ratio - Buildings,Landslide - Historic Loss Ratio - Population,Landslide - Historic Loss Ratio - Total Rating,Landslide - Expected Annual Loss - Building Value,Landslide - Expected Annual Loss - Population,Landslide - Expected Annual Loss - Population Equivalence,Landslide - Expected Annual Loss - Total,Landslide - Expected Annual Loss Score,Landslide - Expected Annual Loss Rating,Landslide - Expected Annual Loss Rate - Building,Landslide - Expected Annual Loss Rate - Population,Landslide - Expected Annual Loss Rate - National Percentile,Landslide - Hazard Type Risk Index Value,Landslide - Hazard Type Risk Index Score,Landslide - Hazard Type Risk Index Rating,Lightning - Number of Events,Lightning - Annualized Frequency,Lightning - Exposure - Impacted Area (sq mi),Lightning - Exposure - Building Value,Lightning - Exposure - Population,Lightning - Exposure - Population Equivalence,Lightning - Exposure - Total,Lightning - Historic Loss Ratio - Buildings,Lightning - Historic Loss Ratio - Population,Lightning - Historic Loss Ratio - Total Rating,Lightning - Expected Annual Loss - Building Value,Lightning - Expected Annual Loss - Population,Lightning - Expected Annual Loss - Population Equivalence,Lightning - Expected Annual Loss - Total,Lightning - Expected Annual Loss Score,Lightning - Expected Annual Loss Rating,Lightning - Expected Annual Loss Rate - Building,Lightning - Expected Annual Loss Rate - Population,Lightning - Expected Annual Loss Rate - National Percentile,Lightning - Hazard Type Risk Index Value,Lightning - Hazard Type Risk Index Score,Lightning - Hazard Type Risk Index Rating,Inland Flooding - Number of Events,Inland Flooding - Annualized Frequency,Inland Flooding - Exposure - Impacted Area (sq mi),Inland Flooding - Exposure - Building Value,Inland Flooding - Exposure - Population,Inland Flooding - Exposure - Population Equivalence,Inland Flooding - Exposure - Agriculture Value,Inland Flooding - Exposure - Total,Inland Flooding - Historic Loss Ratio - Buildings,Inland Flooding - Historic Loss Ratio - Population,Inland Flooding - Historic Loss Ratio - Agriculture,Inland Flooding - Historic Loss Ratio - Total Rating,Inland Flooding - Expected Annual Loss - Building Value,Inland Flooding - Expected Annual Loss - Population,Inland Flooding - Expected Annual Loss - Population Equivalence,Inland Flooding - Expected Annual Loss - Agriculture Value,Inland Flooding - Expected Annual Loss - Total,Inland Flooding - Expected Annual Loss Score,Inland Flooding - Expected Annual Loss Rating,Inland Flooding - Expected Annual Loss Rate - Building,Inland Flooding - Expected Annual Loss Rate - Population,Inland Flooding - Expected Annual Loss Rate - Agriculture,Inland Flooding - Expected Annual Loss Rate - National Percentile,Inland Flooding - Hazard Type Risk Index Value,Inland Flooding - Hazard Type Risk Index Score,Inland Flooding - Hazard Type Risk Index Rating,Strong Wind - Number of Events,Strong Wind - Annualized Frequency,Strong Wind - Exposure - Impacted Area (sq mi),Strong Wind - Exposure - Building Value,Strong Wind - Exposure - Population,Strong Wind - Exposure - Population Equivalence,Strong Wind - Exposure - Agriculture Value,Strong Wind - Exposure - Total,Strong Wind - Historic Loss Ratio - Buildings,Strong Wind - Historic Loss Ratio - Population,Strong Wind - Historic Loss Ratio - Agriculture,Strong Wind - Historic Loss Ratio - Total Rating,Strong Wind - Expected Annual Loss - Building Value,Strong Wind - Expected Annual Loss - Population,Strong Wind - Expected Annual Loss - Population Equivalence,Strong Wind - Expected Annual Loss - Agriculture Value,Strong Wind - Expected Annual Loss - Total,Strong Wind - Expected Annual Loss Score,Strong Wind - Expected Annual Loss Rating,Strong Wind - Expected Annual Loss Rate - Building,Strong Wind - Expected Annual Loss Rate - Population,Strong Wind - Expected Annual Loss Rate - Agriculture,Strong Wind - Expected Annual Loss Rate - National Percentile,Strong Wind - Hazard Type Risk Index Value,Strong Wind - Hazard Type Risk Index Score,Strong Wind - Hazard Type Risk Index Rating,Tornado - Number of Events,Tornado - Annualized Frequency,Tornado - Exposure - Impacted Area (sq mi),Tornado - Exposure - Building Value,Tornado - Exposure - Population,Tornado - Exposure - Population Equivalence,Tornado - Exposure - Agriculture Value,Tornado - Exposure - Total,Tornado - Historic Loss Ratio - Buildings,Tornado - Historic Loss Ratio - Population,Tornado - Historic Loss Ratio - Agriculture,Tornado - Historic Loss Ratio - Total Rating,Tornado - Expected Annual Loss - Building Value,Tornado - Expected Annual Loss - Population,Tornado - Expected Annual Loss - Population Equivalence,Tornado - Expected Annual Loss - Agriculture Value,Tornado - Expected Annual Loss - Total,Tornado - Expected Annual Loss Score,Tornado - Expected Annual Loss Rating,Tornado - Expected Annual Loss Rate - Building,Tornado - Expected Annual Loss Rate - Population,Tornado - Expected Annual Loss Rate - Agriculture,Tornado - Expected Annual Loss Rate - National Percentile,Tornado - Hazard Type Risk Index Value,Tornado - Hazard Type Risk Index Score,Tornado - Hazard Type Risk Index Rating,Tsunami - Number of Events,Tsunami - Annualized Frequency,Tsunami - Exposure - Impacted Area (sq mi),Tsunami - Exposure - Building Value,Tsunami - Exposure - Population,Tsunami - Exposure - Population Equivalence,Tsunami - Exposure - Total,Tsunami - Historic Loss Ratio - Buildings,Tsunami - Historic Loss Ratio - Population,Tsunami - Historic Loss Ratio - Total Rating,Tsunami - Expected Annual Loss - Building Value,Tsunami - Expected Annual Loss - Population,Tsunami - Expected Annual Loss - Population Equivalence,Tsunami - Expected Annual Loss - Total,Tsunami - Expected Annual Loss Score,Tsunami - Expected Annual Loss Rating,Tsunami - Expected Annual Loss Rate - Building,Tsunami - Expected Annual Loss Rate - Population,Tsunami - Expected Annual Loss Rate - National Percentile,Tsunami - Hazard Type Risk Index Value,Tsunami - Hazard Type Risk Index Score,Tsunami - Hazard Type Risk Index Rating,Volcanic Activity - Number of Events,Volcanic Activity - Annualized Frequency,Volcanic Activity - Exposure - Impacted Area (sq mi),Volcanic Activity - Exposure - Building Value,Volcanic Activity - Exposure - Population,Volcanic Activity - Exposure - Population Equivalence,Volcanic Activity - Exposure - Total,Volcanic Activity - Historic Loss Ratio - Buildings,Volcanic Activity - Historic Loss Ratio - Population,Volcanic Activity - Historic Loss Ratio - Total Rating,Volcanic Activity - Expected Annual Loss - Building Value,Volcanic Activity - Expected Annual Loss - Population,Volcanic Activity - Expected Annual Loss - Population Equivalence,Volcanic Activity - Expected Annual Loss - Total,Volcanic Activity - Expected Annual Loss Score,Volcanic Activity - Expected Annual Loss Rating,Volcanic Activity - Expected Annual Loss Rate - Building,Volcanic Activity - Expected Annual Loss Rate - Population,Volcanic Activity - Expected Annual Loss Rate - National Percentile,Volcanic Activity - Hazard Type Risk Index Value,Volcanic Activity - Hazard Type Risk Index Score,Volcanic Activity - Hazard Type Risk Index Rating,Wildfire - Number of Events,Wildfire - Annualized Frequency,Wildfire - Exposure - Impacted Area (sq mi),Wildfire - Exposure - Building Value,Wildfire - Exposure - Population,Wildfire - Exposure - Population Equivalence,Wildfire - Exposure - Agriculture Value,Wildfire - Exposure - Total,Wildfire - Historic Loss Ratio - Buildings,Wildfire - Historic Loss Ratio - Population,Wildfire - Historic Loss Ratio - Agriculture,Wildfire - Historic Loss Ratio - Total Rating,Wildfire - Expected Annual Loss - Building Value,Wildfire - Expected Annual Loss - Population,Wildfire - Expected Annual Loss - Population Equivalence,Wildfire - Expected Annual Loss - Agriculture Value,Wildfire - Expected Annual Loss - Total,Wildfire - Expected Annual Loss Score,Wildfire - Expected Annual Loss Rating,Wildfire - Expected Annual Loss Rate - Building,Wildfire - Expected Annual Loss Rate - Population,Wildfire - Expected Annual Loss Rate - Agriculture,Wildfire - Expected Annual Loss Rate - National Percentile,Wildfire - Hazard Type Risk Index Value,Wildfire - Hazard Type Risk Index Score,Wildfire - Hazard Type Risk Index Rating,Winter Weather - Number of Events,Winter Weather - Annualized Frequency,Winter Weather - Exposure - Impacted Area (sq mi),Winter Weather - Exposure - Building Value,Winter Weather - Exposure - Population,Winter Weather - Exposure - Population Equivalence,Winter Weather - Exposure - Agriculture Value,Winter Weather - Exposure - Total,Winter Weather - Historic Loss Ratio - Buildings,Winter Weather - Historic Loss Ratio - Population,Winter Weather - Historic Loss Ratio - Agriculture,Winter Weather - Historic Loss Ratio - Total Rating,Winter Weather - Expected Annual Loss - Building Value,Winter Weather - Expected Annual Loss - Population,Winter Weather - Expected Annual Loss - Population Equivalence,Winter Weather - Expected Annual Loss - Agriculture Value,Winter Weather - Expected Annual Loss - Total,Winter Weather - Expected Annual Loss Score,Winter Weather - Expected Annual Loss Rating,Winter Weather - Expected Annual Loss Rate - Building,Winter Weather - Expected Annual Loss Rate - Population,Winter Weather - Expected Annual Loss Rate - Agriculture,Winter Weather - Expected Annual Loss Rate - National Percentile,Winter Weather - Hazard Type Risk Index Value,Winter Weather - Hazard Type Risk Index Score,Winter Weather - Hazard Type Risk Index Rating,National Risk Index Version,Shape__Area,Shape__Length
780,T15001020100,5018,0,0,Homuula-Upper Piihonua Hawaiian Home Land,Homuula-Upper Piihonua,Trust Land, ,Homuula-Upper Piihonua,Census Tribe (Hawaii),Hawaii,HI,15,Hawaii,County,001,15001,020100,15001020100,5433,847576059,22895173,102.20031978,7795670.96810907,97.9760503252351,Very High,97.9760503252351,98.1210512718134,Very High,93.5632183908046,6870632.60206117,6315444.5416944,0.0404669793107285,554397.616580527,790.443251477502,0.00836438706352417,7.44836725763455E-06,3.87557064693141E-05,99.3376705733142,99.3388272507819,49.9549843,Relatively Moderate,62.25596529,43.0470323421396,Relatively Moderate,13.0151843817787,2.500485301,1.134636564,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,0.765000009857672,0.000553883031,573075.329531835,1.086425537788,14884029.8676956,15457105.1972274,0.003426414,1.96817E-07,Relatively High,1080.14861,1.0197316E-07,1.3970309,1081.54615,78.5502016556994,Relatively Low,1.27439726326673E-06,1.87692177434198E-11,87.4920399066016,1227.16180744343,78.5431512272367,Relatively Low,0,0,98.084018097,0,0,0,0,0,4.333039205E-07,2.299213238E-07,0.0005985582518439,No Rating,0,0,0,0,0,0,No Expected Annual Losses,0,0,0,0,0,0,No Rating,0,0,98.084018097,0,0,2.02E-05,No Rating,0,0,0,No Expected Annual Losses,0,0,0,0,No Rating,,0.112561,98.084018097,1355648460.63283,5433,74432100000,75787748460.6328,0.00974937716679635,5.56628874499156E-05,Relatively High,1487688.13710039,0.0340403,466352.11,1954040.24710039,95.9473424618926,Relatively High,0.00175522670951279,6.26547027424995E-06,96.6836554947507,2217125.5118877,95.9152367022225,Relatively High,0.402184269468877,0.0103758942024699,98.084018097,847576059,5433,74432100000,22895173,75302571232,1.68082372096E-05,6.82255547E-08,9.8856313422E-05,Very Low,79.1657381712018,2.04697191525334E-06,28.0435152389708,16.1373239983503,123.346577408523,3.48926064824068,Very Low,9.340251807561E-08,3.76766411789682E-10,7.04835206894932E-07,12.9142615299609,139.953536771966,2.83257821697407,Very Low,0,0,98.084018097,0,0,0,0,0,3.84275E-09,1.96709E-07,2.86886E-05,No Rating,0,0,0,0,0,0,No Expected Annual Losses,0,0,0,0,0,0,No Rating,2,0.0537279913323257,98.084018097,847576059,5433,74432100000,22860961.3706722,75302537020.3707,0.000224292,3.55E-07,0.000584578,Very Low,7363.26086206582,7.22240149898635E-05,989.46900536113,584.981582957979,8937.71145038493,51.1033231289219,Relatively Low,8.68743375167209E-06,1.3293579052064E-08,2.55504329649739E-05,43.9473064509426,10141.0542100882,51.6223815548995,Relatively Low,,,,,,,,,,Not Applicable,,,,,,Not Applicable,,,,,,Not Applicable,,0.40477461384,1.343671806399,68411896.1751047,370.91259617412,5081502567.58545,5149914463.76056,4.049E-06,3.00244407945038E-07,Relatively Low,112.122473969321,4.50774952973727E-05,617.561685574006,729.684159543327,90.5953052968294,Relatively Low,1.32286032361046E-07,8.29698054433512E-09,37.950418665914,827.926327589469,91.2584876267941,Relatively Low,47556,85.0039641224726,98.084018097,847576059,5433,74432100000,75279676059,3.64849589E-08,1.13245162E-08,Relatively High,2644.41846682913,0.00535644803340615,73383.3380576642,76027.7565244934,97.1316680779001,Very High,3.11997777514989E-06,9.85909816566565E-07,58.2486593282529,86263.8724315797,96.8392137276587,Very High,158,5.64285714285714,1.94819005218446,846862932.0867,0,0,0,846862932.0867,0.000968421721453525,2.20016E-05,0.009338087,Very High,4627822.5874,0,0,0,4627822.5874,99.6159898536769,Very High,0.00546006761075822,0,0,99.9154473072316,5250896.71936912,99.5457410248178,Very High,1,0.00577911034682741,98.084018097,847576059,5433,74432100000,22895173,75302571232,1.87115921694E-05,4.015726722E-07,0.000652514,Very Low,56.5103419745938,7.73400818245018E-06,105.955912099567,63.7117975653077,226.178051639469,4.18640740174698,Very Low,6.66728860195352E-08,1.42352442158111E-09,2.7827611333318E-06,46.6723880509282,256.629887364422,3.22143341300703,Very Low,0,0.000598260447969635,56.73728398,847576059,5433,74432100000,22895173,75302571232,0.0004059917059094,8.37475243866707E-07,0.000494877918383995,Very Low,205.8667148,2.722086833E-06,37.29261455,6.77847965974,249.9378346854,1.64705329116752,Very Low,2.42888779849314E-07,5.01028314559175E-10,2.96065885142689E-07,5.64065788081494,283.588605961042,1.63866195759457,Very Low,147,0.664215057393653,98.084018097,139741513.653823,3.34146341463414,45778048.7804877,185519562.434311,0.000152740290941973,0,Relatively Moderate,14177.1120955335,0,0,14177.1120955335,51.2055837563452,Relatively Low,1.67266547290873E-05,0,65.989847715736,16085.869755519,49.8468606431853,Relatively Low,4,0.0214020202020202,1.949509520439,847576059,5433,74432100000,75279676059,0.104173997,0.000148904,Relatively Moderate,17657.9537,0.0001815794922,2487.63904314,20145.59274314,98.4556865728414,Relatively Moderate,2.08334738959398E-05,3.34215888459415E-08,99.4598706732598,22857.9261298197,98.3856718335877,Relatively Moderate,,0.00351644075176642,11.7183936209158,251786243.7048,1818.26171486091,24910185493.5945,14344809.1925185,25176316546.4918,0.3,0.000206506,0.002785553,Relatively Moderate,156557.258190664,0.000758745234744424,10394.8097159986,118.834067296125,167070.901973959,96.1066914011868,Relatively Moderate,0.000184711751267935,1.39654930010017E-07,5.19035463484488E-06,96.241066438348,189564.754160114,96.0710166125599,Relatively Moderate,,,,,,,,,,,,Not Applicable,,,,,,,Not Applicable,,,,,,,Not Applicable,December 2025,285272721.734375,89923.0884540929
